Frame,Prediction,Confidence,FPS
1679,non-crocodile,0.6282,2.68
1680,non-crocodile,0.6212,2.68
1681,non-crocodile,0.6301,2.26
1682,non-crocodile,0.6499,2.27
1683,non-crocodile,0.6457,2.24
1684,non-crocodile,0.6481,2.18
1685,non-crocodile,0.6489,2.16
1686,non-crocodile,0.6538,2.52
1687,non-crocodile,0.6623,2.34
1688,non-crocodile,0.6687,2.18
1689,non-crocodile,0.6754,2.11
1690,non-crocodile,0.6707,2.15
1691,non-crocodile,0.6538,2.17
1692,non-crocodile,0.6466,2.2
1693,non-crocodile,0.6549,2.18
1694,non-crocodile,0.6482,2.17
1695,non-crocodile,0.6356,2.27
1696,non-crocodile,0.6262,2.13
1697,non-crocodile,0.6228,1.89
1698,non-crocodile,0.6212,2.6
1699,non-crocodile,0.6174,2.6
1700,non-crocodile,0.6181,2.62
1701,non-crocodile,0.619,2.59
1702,non-crocodile,0.6054,2.26
1703,non-crocodile,0.6163,2.28
1704,non-crocodile,0.6219,2.29
1705,non-crocodile,0.6342,2.27
1706,non-crocodile,0.6389,2.3
1707,non-crocodile,0.626,2.26
1708,non-crocodile,0.6349,2.25
1709,non-crocodile,0.6378,2.57
1710,non-crocodile,0.6373,2.58
1711,non-crocodile,0.6464,2.62
1712,non-crocodile,0.645,2.18
1713,non-crocodile,0.6421,2.25
1714,non-crocodile,0.647,2.63
1715,non-crocodile,0.6679,2.67
1716,non-crocodile,0.6518,2.68
1717,non-crocodile,0.6511,2.71
1718,non-crocodile,0.6489,2.8
1719,non-crocodile,0.6447,2.63
1720,non-crocodile,0.645,2.62
1721,non-crocodile,0.651,2.65
1722,non-crocodile,0.6552,2.74
1723,non-crocodile,0.6566,2.53
1724,non-crocodile,0.6508,2.5
1725,crocodile,0.8803,2.24
1726,crocodile,0.8659,2.64
1727,crocodile,0.8508,2.74
1728,crocodile,0.846,2.79
1729,crocodile,0.8398,2.5
1730,crocodile,0.8373,2.14
1731,crocodile,0.8389,2.12
1732,crocodile,0.8368,2.25
1733,crocodile,0.8464,2.23
1734,crocodile,0.8664,2.21
1735,crocodile,0.8736,2.1
1736,crocodile,0.8854,2.21
1737,crocodile,0.8912,2.62
1738,crocodile,0.8954,2.81
1739,crocodile,0.8988,2.66
1740,crocodile,0.9101,2.09
1741,crocodile,0.923,2.8
1742,crocodile,0.9177,2.6
1743,crocodile,0.9263,2.68
1744,crocodile,0.9012,2.71
1745,crocodile,0.8952,2.7
1746,crocodile,0.928,2.56
1747,crocodile,0.9085,2.66
1748,crocodile,0.8921,2.59
1749,crocodile,0.8829,1.82
1750,crocodile,0.9152,2.2
1751,crocodile,0.9499,2.21
1752,crocodile,0.9421,2.27
1753,crocodile,0.9411,2.7
1754,crocodile,0.94,2.72
1755,crocodile,0.9413,2.69
1756,crocodile,0.944,2.71
1757,crocodile,0.9393,2.19
1758,crocodile,0.9391,2.2
1759,crocodile,0.9388,2.25
1760,crocodile,0.9419,2.16
1761,crocodile,0.9355,2.67
1762,crocodile,0.9248,2.67
1763,crocodile,0.8942,2.79
1764,crocodile,0.874,2.68
1765,crocodile,0.8543,2.73
1766,crocodile,0.8401,2.64
1767,crocodile,0.8377,2.52
1768,crocodile,0.8474,2.3
1769,crocodile,0.8773,2.14
1770,crocodile,0.8733,2.22
1771,crocodile,0.8674,2.19
1772,crocodile,0.8611,2.2
1773,crocodile,0.8655,2.11
1774,crocodile,0.7726,1.86
1775,crocodile,0.8024,2.17
1776,crocodile,0.8279,2.19
1777,crocodile,0.8825,2.21
1778,crocodile,0.901,2.17
1779,crocodile,0.8921,2.18
1780,crocodile,0.9136,2.13
1781,crocodile,0.9117,2.71
1782,crocodile,0.9025,2.55
1783,crocodile,0.9147,2.15
1784,crocodile,0.9118,2.09
1785,crocodile,0.9303,2.29
1786,crocodile,0.9306,2.19
1787,crocodile,0.9182,2.14
1788,crocodile,0.9276,2.28
1789,crocodile,0.906,2.24
1790,crocodile,0.9127,2.16
1791,crocodile,0.87,2.13
1792,crocodile,0.8796,2.18
1793,crocodile,0.8728,2.2
1794,crocodile,0.8838,2.2
1795,crocodile,0.8567,2.1
1796,crocodile,0.8854,2.35
1797,crocodile,0.8604,2.24
1798,crocodile,0.8124,2.7
1799,crocodile,0.8361,2.76
1800,crocodile,0.7792,2.78
1801,crocodile,0.7568,2.58
1802,crocodile,0.6976,1.81
1803,crocodile,0.6918,2.19
1804,crocodile,0.6824,2.1
1805,crocodile,0.6349,2.17
1806,crocodile,0.6698,2.18
1807,crocodile,0.6127,2.16
1808,crocodile,0.6117,2.25
1809,crocodile,0.5346,2.22
1810,crocodile,0.6733,2.19
1811,crocodile,0.5625,2.23
1812,crocodile,0.6099,2.23
1813,crocodile,0.5963,2.23
1814,crocodile,0.5688,2.16
1815,crocodile,0.6918,2.22
1816,crocodile,0.6936,2.18
1817,crocodile,0.7159,2.18
1818,crocodile,0.6225,2.18
1819,crocodile,0.6335,2.23
1820,crocodile,0.621,2.69
1821,crocodile,0.5752,2.58
1822,crocodile,0.5984,2.25
1823,crocodile,0.5798,2.64
1824,crocodile,0.606,2.64
1825,crocodile,0.6103,2.69
1826,crocodile,0.6183,2.64
1827,crocodile,0.6129,2.64
1828,crocodile,0.5968,2.0
1829,crocodile,0.6267,2.48
1830,crocodile,0.6189,2.64
1831,crocodile,0.5985,2.68
1832,crocodile,0.592,2.63
1833,crocodile,0.5841,2.76
1834,crocodile,0.5717,2.63
1835,crocodile,0.5611,2.73
1836,crocodile,0.5265,2.59
1837,crocodile,0.5443,2.78
1838,crocodile,0.5069,2.71
1839,non-crocodile,0.5069,2.16
1840,non-crocodile,0.5119,2.22
1841,non-crocodile,0.5247,2.67
1842,crocodile,0.5001,2.71
1843,crocodile,0.5182,2.65
1844,crocodile,0.5436,2.83
1845,crocodile,0.5327,2.73
1846,crocodile,0.5317,2.74
1847,crocodile,0.5727,2.12
1848,crocodile,0.5641,2.63
1849,crocodile,0.5455,2.53
1850,crocodile,0.5611,2.26
1851,crocodile,0.5576,2.25
1852,crocodile,0.5486,2.25
1853,crocodile,0.5388,2.53
1854,crocodile,0.5458,2.75
1855,crocodile,0.5354,2.49
1856,crocodile,0.5417,2.15
1857,crocodile,0.5417,2.56
1858,crocodile,0.5635,2.7
1859,crocodile,0.5948,2.73
1860,crocodile,0.6014,2.73
1861,crocodile,0.6017,2.66
1862,crocodile,0.6108,2.75
1863,crocodile,0.629,2.71
1864,crocodile,0.6129,2.73
1865,crocodile,0.6098,2.53
1866,crocodile,0.5923,2.15
1867,crocodile,0.6009,2.63
1868,crocodile,0.5675,2.77
1869,crocodile,0.5942,2.77
1870,crocodile,0.5803,2.71
1871,crocodile,0.5937,2.25
1872,crocodile,0.5676,2.46
1873,crocodile,0.5886,2.74
1874,crocodile,0.5913,2.69
1875,crocodile,0.6037,2.7
1876,crocodile,0.6144,2.62
1877,crocodile,0.6231,2.12
1878,crocodile,0.6347,2.6
1879,crocodile,0.6511,2.73
1880,crocodile,0.6585,2.51
1881,crocodile,0.6432,2.64
1882,crocodile,0.6311,2.19
1883,crocodile,0.6273,2.77
1884,crocodile,0.6026,2.78
1885,crocodile,0.5757,2.74
1886,crocodile,0.5657,2.79
1887,crocodile,0.5791,2.67
1888,crocodile,0.5891,2.69
1889,crocodile,0.6154,2.63
1890,crocodile,0.6042,2.43
1891,crocodile,0.6108,2.25
1892,crocodile,0.5859,2.15
1893,crocodile,0.6066,2.18
1894,crocodile,0.592,1.84
1895,crocodile,0.5812,2.57
1896,crocodile,0.5874,2.63
1897,crocodile,0.5998,2.63
1898,crocodile,0.5818,2.52
1899,crocodile,0.5913,2.35
1900,crocodile,0.5729,2.43
1901,crocodile,0.5945,2.39
1902,crocodile,0.5706,2.38
1903,crocodile,0.5711,2.28
1904,crocodile,0.5792,2.85
1905,crocodile,0.5635,2.66
1906,crocodile,0.5603,2.44
1907,crocodile,0.5642,2.08
1908,crocodile,0.5419,2.13
1909,crocodile,0.8656,2.2
1910,crocodile,0.8623,2.1
1911,crocodile,0.8707,2.11
1912,crocodile,0.8687,1.83
1913,crocodile,0.8668,2.55
1914,crocodile,0.8714,2.63
1915,crocodile,0.8695,2.53
1916,crocodile,0.8721,2.56
1917,crocodile,0.8691,2.43
1918,crocodile,0.8696,2.38
1919,crocodile,0.867,2.42
1920,crocodile,0.8645,2.17
1921,crocodile,0.8649,2.18
1922,crocodile,0.8633,2.19
1923,crocodile,0.8584,2.17
1924,crocodile,0.8563,2.24
1925,crocodile,0.8586,2.18
1926,crocodile,0.8624,2.46
1927,crocodile,0.8543,2.25
1928,crocodile,0.8665,2.23
1929,crocodile,0.8634,2.22
1930,crocodile,0.8672,2.19
1931,crocodile,0.8622,2.21
1932,crocodile,0.8659,2.18
1933,crocodile,0.8694,2.13
1934,crocodile,0.8765,2.22
1935,crocodile,0.873,2.28
1936,crocodile,0.8827,2.23
1937,crocodile,0.8819,2.25
1938,crocodile,0.8817,2.67
1939,crocodile,0.8881,2.59
1940,crocodile,0.8797,2.64
1941,crocodile,0.8693,2.21
1942,crocodile,0.8758,2.34
1943,crocodile,0.8609,2.04
1944,crocodile,0.8702,3.31
1945,crocodile,0.8726,3.32
1946,crocodile,0.8768,3.36
1947,crocodile,0.8755,3.16
1948,crocodile,0.8838,2.69
1949,crocodile,0.8722,2.16
1950,crocodile,0.873,2.17
1951,crocodile,0.8829,2.21
1952,crocodile,0.881,2.74
1953,crocodile,0.8918,2.71
1954,crocodile,0.9035,2.46
1955,crocodile,0.9063,2.3
1956,crocodile,0.907,2.2
1957,crocodile,0.9177,2.25
1958,crocodile,0.9204,2.33
1959,crocodile,0.9147,2.14
1960,crocodile,0.9114,2.1
1961,crocodile,0.9032,2.74
1962,crocodile,0.8975,2.53
1963,crocodile,0.8877,2.76
1964,crocodile,0.8931,2.63
1965,crocodile,0.8995,2.63
1966,crocodile,0.925,2.74
1967,crocodile,0.9281,2.55
1968,crocodile,0.9252,2.3
1969,crocodile,0.9003,2.1
1970,crocodile,0.8973,2.17
1971,crocodile,0.897,2.28
1972,crocodile,0.9203,2.18
1973,crocodile,0.9018,2.28
1974,crocodile,0.9151,2.11
1975,crocodile,0.8865,2.74
1976,crocodile,0.8526,2.68
1977,crocodile,0.8206,2.53
1978,crocodile,0.8625,2.25
1979,crocodile,0.8722,2.18
1980,crocodile,0.8748,2.63
1981,crocodile,0.8942,2.75
1982,crocodile,0.8646,2.64
1983,crocodile,0.8557,2.75
1984,crocodile,0.8508,2.69
1985,crocodile,0.8326,2.64
1986,crocodile,0.8207,2.74
1987,crocodile,0.8319,2.43
1988,crocodile,0.8298,2.19
1989,crocodile,0.8331,2.75
1990,crocodile,0.8533,2.67
1991,crocodile,0.8505,2.63
1992,crocodile,0.8405,2.7
1993,crocodile,0.8274,2.74
1994,crocodile,0.8115,2.63
1995,crocodile,0.7841,2.74
1996,crocodile,0.8306,2.73
1997,crocodile,0.828,2.74
1998,crocodile,0.8433,2.73
1999,crocodile,0.8439,2.7
2000,crocodile,0.8608,2.65
2001,crocodile,0.8683,2.68
2002,crocodile,0.8475,2.53
2003,crocodile,0.8084,2.22
2004,crocodile,0.8337,2.63
2005,crocodile,0.8321,2.49
2006,crocodile,0.8484,2.25
2007,crocodile,0.8448,2.17
2008,crocodile,0.8217,2.24
2009,crocodile,0.8054,2.25
2010,crocodile,0.8186,2.2
2011,crocodile,0.8317,2.25
2012,crocodile,0.8488,2.17
2013,crocodile,0.8695,2.24
2014,crocodile,0.8656,2.62
2015,crocodile,0.815,2.63
2016,crocodile,0.8121,2.66
2017,crocodile,0.7641,2.73
2018,crocodile,0.7698,2.63
2019,crocodile,0.7973,2.62
2020,crocodile,0.847,2.62
2021,crocodile,0.8464,2.74
2022,crocodile,0.8497,2.7
2023,crocodile,0.8406,2.42
2024,crocodile,0.8328,2.67
2025,crocodile,0.8587,2.58
2026,crocodile,0.88,2.63
2027,crocodile,0.8708,2.17
2028,crocodile,0.8459,2.22
2029,crocodile,0.8124,2.67
2030,crocodile,0.8152,2.63
2031,crocodile,0.8021,2.52
2032,crocodile,0.7812,2.25
2033,crocodile,0.6898,2.52
2034,crocodile,0.6961,2.55
2035,crocodile,0.6873,2.67
2036,crocodile,0.6829,2.52
2037,crocodile,0.6743,2.17
2038,crocodile,0.6724,2.52
2039,crocodile,0.6758,2.73
2040,crocodile,0.6747,2.73
2041,crocodile,0.6728,2.62
2042,crocodile,0.678,2.25
2043,crocodile,0.6815,2.19
2044,crocodile,0.6904,2.21
2045,crocodile,0.6901,2.24
2046,crocodile,0.69,2.62
2047,crocodile,0.6776,2.62
2048,crocodile,0.663,2.62
2049,crocodile,0.6631,2.74
2050,crocodile,0.6492,2.62
2051,crocodile,0.6573,2.72
2052,crocodile,0.6615,2.65
2053,crocodile,0.6615,2.73
2054,crocodile,0.6523,2.66
2055,crocodile,0.6592,2.74
2056,crocodile,0.6638,2.46
2057,crocodile,0.6674,2.62
2058,crocodile,0.6696,2.24
2059,crocodile,0.6681,1.85
2060,crocodile,0.6767,3.31
2061,crocodile,0.6639,3.5
2062,crocodile,0.6688,3.31
2063,crocodile,0.6627,3.16
2064,crocodile,0.6734,3.09
2065,crocodile,0.6743,2.62
2066,crocodile,0.6844,2.25
2067,crocodile,0.6768,2.29
2068,crocodile,0.6798,2.62
2069,crocodile,0.679,2.53
2070,crocodile,0.6917,2.24
2071,crocodile,0.6932,2.17
2072,crocodile,0.6933,2.18
2073,crocodile,0.6923,2.17
2074,crocodile,0.7164,2.16
2075,crocodile,0.7095,2.17
2076,crocodile,0.7203,2.17
2077,crocodile,0.7251,2.17
2078,crocodile,0.7349,2.14
2079,crocodile,0.7502,2.17
2080,crocodile,0.7509,2.25
2081,crocodile,0.7588,2.74
2082,crocodile,0.7603,2.73
2083,crocodile,0.7765,2.69
2084,crocodile,0.7888,2.75
2085,crocodile,0.7947,2.71
2086,crocodile,0.7953,2.72
2087,crocodile,0.7863,2.72
2088,crocodile,0.7925,2.71
2089,crocodile,0.7844,2.74
2090,crocodile,0.7513,2.61
2091,crocodile,0.7536,2.15
2092,crocodile,0.7585,2.64
2093,crocodile,0.7781,2.7
2094,crocodile,0.7961,2.7
2095,crocodile,0.7945,2.76
2096,crocodile,0.7904,2.71
2097,crocodile,0.7797,2.76
2098,crocodile,0.7493,2.56
2099,crocodile,0.7158,2.65
2100,crocodile,0.7352,2.1
2101,crocodile,0.7404,2.68
2102,crocodile,0.7485,2.66
2103,crocodile,0.7344,2.73
2104,crocodile,0.7452,2.66
2105,crocodile,0.7703,2.72
2106,crocodile,0.7908,2.82
2107,crocodile,0.7866,2.68
2108,crocodile,0.7874,2.63
2109,crocodile,0.7678,2.63
2110,crocodile,0.7646,2.53
2111,crocodile,0.7402,2.5
2112,crocodile,0.7521,2.46
2113,crocodile,0.7529,2.52
2114,crocodile,0.7412,2.53
2115,crocodile,0.7285,2.6
2116,crocodile,0.7623,2.11
2117,crocodile,0.7842,2.68
2118,crocodile,0.7921,2.7
2119,crocodile,0.7958,2.75
2120,crocodile,0.8388,2.52
2121,crocodile,0.8343,2.26
2122,crocodile,0.8354,2.18
2123,crocodile,0.8273,2.2
2124,crocodile,0.8145,2.18
2125,crocodile,0.8251,2.43
2126,crocodile,0.8153,2.64
2127,crocodile,0.8284,2.62
2128,crocodile,0.8236,2.71
2129,crocodile,0.8177,2.64
2130,crocodile,0.7931,2.74
2131,crocodile,0.8015,2.63
2132,crocodile,0.7957,2.67
2133,crocodile,0.7944,2.74
2134,crocodile,0.7835,2.74
2135,crocodile,0.7704,2.64
2136,crocodile,0.7862,2.63
2137,crocodile,0.8021,2.63
2138,crocodile,0.8118,1.97
2139,crocodile,0.812,2.74
2140,crocodile,0.8147,2.66
2141,crocodile,0.8095,2.7
2142,crocodile,0.8088,2.54
2143,crocodile,0.8,2.19
2144,crocodile,0.7927,2.22
2145,crocodile,0.7984,2.25
2146,crocodile,0.7913,2.24
2147,crocodile,0.7663,2.21
2148,crocodile,0.7867,2.38
2149,crocodile,0.7843,2.63
2150,crocodile,0.7732,2.64
2151,crocodile,0.762,2.49
2152,crocodile,0.7689,2.25
2153,crocodile,0.7597,2.25
2154,crocodile,0.7543,2.24
2155,crocodile,0.7246,2.33
2156,crocodile,0.7306,2.18
2157,crocodile,0.7326,2.42
2158,crocodile,0.7521,2.67
2159,crocodile,0.734,2.64
2160,crocodile,0.7368,2.62
2161,crocodile,0.7677,2.76
2162,crocodile,0.7864,2.63
2163,crocodile,0.7984,2.63
2164,crocodile,0.8187,2.74
2165,crocodile,0.8141,2.69
2166,crocodile,0.8183,2.7
2167,crocodile,0.812,2.7
2168,crocodile,0.8143,2.72
2169,crocodile,0.817,2.78
2170,crocodile,0.8153,2.66
2171,crocodile,0.7934,2.63
2172,crocodile,0.8062,2.76
2173,crocodile,0.8203,2.69
2174,crocodile,0.8123,2.44
2175,crocodile,0.7982,2.26
2176,crocodile,0.8121,2.75
2177,crocodile,0.8077,2.66
2178,crocodile,0.7976,2.71
2179,crocodile,0.7696,2.64
2180,crocodile,0.7675,2.73
2181,crocodile,0.7678,2.5
2182,crocodile,0.7445,2.46
2183,crocodile,0.7299,2.55
2184,crocodile,0.6661,2.17
2185,crocodile,0.7016,2.2
2186,crocodile,0.7055,2.23
2187,crocodile,0.7023,2.15
2188,crocodile,0.7077,2.6
2189,crocodile,0.7285,2.78
2190,crocodile,0.742,2.54
2191,crocodile,0.7873,2.21
2192,crocodile,0.8134,2.53
2193,crocodile,0.8844,2.67
2194,crocodile,0.8978,2.7
2195,crocodile,0.9024,2.61
2196,crocodile,0.9181,2.56
2197,crocodile,0.9266,2.17
2198,crocodile,0.9229,2.13
2199,crocodile,0.9202,2.28
2200,crocodile,0.9347,2.28
2201,crocodile,0.9253,2.25
2202,crocodile,0.9344,2.2
2203,crocodile,0.9355,2.36
2204,crocodile,0.9492,2.58
2205,crocodile,0.9423,2.21
2206,crocodile,0.9213,2.12
2207,crocodile,0.9237,2.2
2208,crocodile,0.9199,2.22
2209,crocodile,0.8995,2.14
2210,crocodile,0.896,2.74
2211,crocodile,0.8969,2.84
2212,crocodile,0.8828,2.75
2213,crocodile,0.8751,2.65
2214,crocodile,0.8858,2.74
2215,crocodile,0.8703,2.71
2216,crocodile,0.8642,2.63
2217,crocodile,0.8774,2.45
2218,crocodile,0.8842,2.1
2219,crocodile,0.8886,3.36
2220,crocodile,0.8857,2.72
2221,crocodile,0.8928,2.67
2222,crocodile,0.8875,3.18
2223,crocodile,0.885,3.35
2224,crocodile,0.8842,2.88
2225,crocodile,0.878,2.43
2226,crocodile,0.8813,2.4
2227,crocodile,0.8866,2.46
2228,crocodile,0.8962,2.96
2229,crocodile,0.8968,2.66
2230,crocodile,0.8985,2.69
2231,crocodile,0.8943,2.53
2232,crocodile,0.8964,2.72
2233,crocodile,0.8949,2.66
2234,crocodile,0.8953,2.63
2235,crocodile,0.8939,2.58
2236,crocodile,0.8964,2.69
2237,crocodile,0.8947,2.0
2238,crocodile,0.8991,3.3
2239,crocodile,0.899,3.0
2240,crocodile,0.9028,3.4
2241,crocodile,0.8213,3.52
2242,crocodile,0.8393,3.33
2243,crocodile,0.8324,2.47
2244,crocodile,0.8025,2.59
2245,crocodile,0.8084,2.52
2246,crocodile,0.8016,2.44
2247,crocodile,0.7885,2.26
2248,crocodile,0.8007,2.14
2249,crocodile,0.7764,2.18
2250,crocodile,0.8142,2.19
2251,crocodile,0.8277,2.2
2252,crocodile,0.796,2.74
2253,crocodile,0.7828,2.73
2254,crocodile,0.7615,2.74
2255,crocodile,0.7482,2.18
2256,crocodile,0.7709,2.18
2257,crocodile,0.7761,2.18
2258,crocodile,0.7915,2.2
2259,crocodile,0.8169,2.18
2260,crocodile,0.7999,2.11
2261,crocodile,0.7778,2.25
2262,crocodile,0.8165,2.74
2263,crocodile,0.849,2.63
2264,crocodile,0.838,2.69
2265,crocodile,0.8525,2.68
2266,crocodile,0.8285,2.32
2267,crocodile,0.8255,2.17
2268,crocodile,0.8088,2.29
2269,crocodile,0.7936,2.3
2270,crocodile,0.7977,2.62
2271,crocodile,0.7724,2.29
2272,crocodile,0.7675,2.18
2273,crocodile,0.7649,2.1
2274,crocodile,0.7516,2.18
2275,crocodile,0.7629,2.18
2276,crocodile,0.7543,2.1
2277,crocodile,0.7485,2.21
2278,crocodile,0.7339,2.54
2279,crocodile,0.7446,2.62
2280,crocodile,0.7294,2.69
2281,crocodile,0.7373,2.63
2282,crocodile,0.7365,2.25
2283,crocodile,0.7204,2.65
2284,crocodile,0.7385,2.53
2285,crocodile,0.7323,2.6
2286,crocodile,0.7231,2.6
2287,crocodile,0.7189,2.25
2288,crocodile,0.7136,2.3
2289,crocodile,0.7193,2.27
2290,crocodile,0.7233,2.75
2291,crocodile,0.7179,2.7
2292,crocodile,0.7344,2.63
2293,crocodile,0.7324,2.69
2294,crocodile,0.7091,2.76
2295,crocodile,0.7089,2.69
2296,crocodile,0.7007,2.71
2297,crocodile,0.703,2.64
2298,crocodile,0.7053,2.53
2299,crocodile,0.7064,2.65
2300,crocodile,0.7048,2.74
2301,crocodile,0.71,2.64
2302,crocodile,0.7175,2.68
2303,crocodile,0.7189,2.65
2304,crocodile,0.7391,2.48
2305,crocodile,0.7357,2.16
2306,crocodile,0.728,3.06
2307,crocodile,0.7244,3.39
2308,crocodile,0.7256,2.73
2309,crocodile,0.7172,3.18
2310,crocodile,0.7009,3.26
2311,crocodile,0.6791,3.16
2312,crocodile,0.6631,2.56
2313,crocodile,0.6292,2.18
2314,crocodile,0.6767,2.26
2315,crocodile,0.6932,2.53
2316,crocodile,0.6989,2.53
2317,crocodile,0.6918,3.15
2318,crocodile,0.7211,3.31
2319,crocodile,0.7222,3.2
2320,crocodile,0.7107,3.28
2321,crocodile,0.7005,3.32
2322,crocodile,0.6998,2.38
2323,crocodile,0.6943,3.22
2324,crocodile,0.6928,3.18
2325,crocodile,0.6774,3.06
2326,crocodile,0.6832,3.2
2327,crocodile,0.6961,3.12
2328,crocodile,0.7082,2.61
2329,crocodile,0.7219,2.96
2330,crocodile,0.7262,3.03
2331,crocodile,0.7306,2.86
2332,crocodile,0.7445,3.01
2333,crocodile,0.7451,2.93
2334,crocodile,0.7517,2.55
2335,crocodile,0.7432,2.61
2336,crocodile,0.7249,2.56
2337,crocodile,0.7144,2.57
2338,crocodile,0.6934,2.45
2339,crocodile,0.6559,2.75
2340,crocodile,0.6536,2.63
2341,crocodile,0.6565,2.66
2342,crocodile,0.653,2.7
2343,crocodile,0.6571,2.67
2344,crocodile,0.6509,2.49
2345,crocodile,0.6469,2.23
2346,crocodile,0.6459,2.14
2347,crocodile,0.6463,2.11
2348,crocodile,0.6535,2.58
2349,crocodile,0.672,2.68
2350,crocodile,0.6767,2.69
2351,crocodile,0.6778,2.26
2352,crocodile,0.6881,1.63
2353,crocodile,0.6847,2.49
2354,crocodile,0.6967,2.59
2355,crocodile,0.695,2.6
2356,crocodile,0.6963,2.49
2357,crocodile,0.6948,2.16
2358,crocodile,0.9786,2.34
2359,crocodile,0.9756,2.88
2360,crocodile,0.9758,2.78
2361,crocodile,0.976,3.18
2362,crocodile,0.9755,2.97
2363,crocodile,0.9741,2.67
2364,crocodile,0.9731,2.88
2365,crocodile,0.9723,2.99
2366,crocodile,0.9702,2.67
2367,crocodile,0.9677,3.29
2368,crocodile,0.9634,2.6
2369,crocodile,0.9633,2.85
2370,crocodile,0.9625,3.11
2371,crocodile,0.9676,2.47
2372,crocodile,0.9646,2.46
2373,crocodile,0.9636,2.51
2374,crocodile,0.9596,1.99
2375,crocodile,0.9612,2.2
2376,crocodile,0.9577,2.04
2377,crocodile,0.9555,2.22
2378,crocodile,0.9577,2.16
2379,crocodile,0.9597,2.78
2380,crocodile,0.9559,2.73
2381,crocodile,0.9554,2.7
2382,crocodile,0.9597,2.26
2383,crocodile,0.9579,2.45
2384,crocodile,0.9576,2.57
2385,crocodile,0.9555,3.04
2386,crocodile,0.9547,3.15
2387,crocodile,0.9552,3.16
2388,crocodile,0.9535,3.19
2389,crocodile,0.9523,3.23
2390,crocodile,0.9529,2.44
2391,crocodile,0.9513,2.17
2392,crocodile,0.952,2.28
2393,crocodile,0.9544,2.15
2394,crocodile,0.9517,2.26
2395,crocodile,0.9522,2.29
2396,crocodile,0.9522,2.7
2397,crocodile,0.9545,2.68
2398,crocodile,0.9534,2.72
2399,crocodile,0.9522,2.68
2400,crocodile,0.9536,2.73
2401,crocodile,0.9551,2.35
2402,crocodile,0.9547,2.6
2403,crocodile,0.9568,2.27
2404,crocodile,0.9585,2.75
2405,crocodile,0.9584,2.62
2406,crocodile,0.9573,2.18
2407,crocodile,0.9394,2.15
2408,crocodile,0.9443,2.25
2409,crocodile,0.9446,2.18
2410,crocodile,0.9422,1.85
2411,crocodile,0.9399,3.16
2412,crocodile,0.9412,3.05
2413,crocodile,0.9445,3.31
2414,crocodile,0.9444,2.71
2415,crocodile,0.939,2.59
2416,crocodile,0.9431,2.86
2417,crocodile,0.9451,2.5
2418,crocodile,0.9437,2.43
2419,crocodile,0.9405,2.31
2420,crocodile,0.9467,2.2
2421,crocodile,0.9391,2.14
2422,crocodile,0.931,2.18
2423,crocodile,0.9242,2.31
2424,crocodile,0.9129,2.59
2425,crocodile,0.9161,2.65
2426,crocodile,0.9153,2.7
2427,crocodile,0.9128,2.61
2428,crocodile,0.9143,2.63
2429,crocodile,0.9143,2.62
2430,crocodile,0.9181,2.67
2431,crocodile,0.9141,2.67
2432,crocodile,0.9164,2.71
2433,crocodile,0.9219,2.63
2434,crocodile,0.9247,2.67
2435,crocodile,0.9222,2.8
2436,crocodile,0.9212,2.58
2437,crocodile,0.9203,2.17
2438,crocodile,0.9233,2.65
2439,crocodile,0.9233,2.56
2440,crocodile,0.9216,2.56
2441,crocodile,0.9149,2.16
2442,crocodile,0.916,2.23
2443,crocodile,0.9176,2.22
2444,crocodile,0.9185,2.2
2445,crocodile,0.9185,2.26
2446,crocodile,0.9192,2.76
2447,crocodile,0.9172,2.57
2448,crocodile,0.9164,2.79
2449,crocodile,0.9142,2.69
2450,crocodile,0.9146,2.67
2451,crocodile,0.9122,2.47
2452,crocodile,0.9093,2.67
2453,crocodile,0.9102,2.52
2454,crocodile,0.9128,3.14
2455,crocodile,0.9132,3.15
2456,crocodile,0.9156,3.2
2457,crocodile,0.9179,3.22
2458,crocodile,0.918,3.16
2459,crocodile,0.9198,2.63
2460,crocodile,0.9192,2.72
2461,crocodile,0.9167,2.71
2462,crocodile,0.9169,2.63
2463,crocodile,0.9158,2.68
2464,crocodile,0.9156,2.75
2465,crocodile,0.9138,2.64
2466,crocodile,0.9138,2.64
2467,crocodile,0.9126,2.7
2468,crocodile,0.9143,2.69
2469,crocodile,0.915,2.64
2470,crocodile,0.9161,2.32
2471,crocodile,0.9153,2.76
2472,crocodile,0.9136,2.63
2473,crocodile,0.9144,2.63
2474,crocodile,0.9153,2.63
2475,crocodile,0.9149,2.46
2476,crocodile,0.916,2.18
2477,crocodile,0.9176,2.63
2478,crocodile,0.9179,2.64
2479,crocodile,0.918,2.43
2480,crocodile,0.9174,2.59
2481,crocodile,0.9177,2.74
2482,crocodile,0.9176,2.63
2483,crocodile,0.9165,2.62
2484,non-crocodile,0.9735,2.74
2485,non-crocodile,0.9712,2.64
2486,non-crocodile,0.9709,2.74
2487,non-crocodile,0.9709,2.75
2488,non-crocodile,0.9712,2.25
2489,non-crocodile,0.9706,2.31
2490,non-crocodile,0.9718,2.69
2491,non-crocodile,0.971,2.62
2492,non-crocodile,0.9722,2.64
2493,non-crocodile,0.972,2.56
2494,non-crocodile,0.9718,2.63
2495,non-crocodile,0.9729,2.63
2496,non-crocodile,0.9734,1.96
2497,non-crocodile,0.974,2.18
